行番号	キー	バリュー
035-00	シェル芸,床屋シェル芸	https://qiita.com/tags/%e3%82%b7%e3%82%a7%e3%83%ab%e8%8a%b8,https://qiita.com/yami_buta/items/e18508b04ef9e300775f
035-01	GIFアニメ	https://qiita.com/tags/gif%e3%82%a2%e3%83%8b%e3%83%a1
035-02	textimg	https://qiita.com/tags/textimg
036-00	Go,Golang環境構築	https://qiita.com/Esfahan/items/30f801dc6e5bada9ba54,https://qiita.com/tags/go
036-01	CentOS	https://qiita.com/tags/centos
037-00	C,MySQLのUDF関数を作ってみる（C言語）	https://qiita.com/kkdd/items/8224cf04e2883ef71c4a,https://qiita.com/tags/c
037-01	MySQL	https://qiita.com/tags/mysql
038-00	AtCoder に登録したら次にやること ～ これだけ解けば十分闘える！過去問精選 10 問 ～,アルゴリズム	https://qiita.com/drken/items/fd4e5e3630d0f5859067,https://qiita.com/tags/%e3%82%a2%e3%83%ab%e3%82%b4%e3%83%aa%e3%82%ba%e3%83%a0
038-01	algorithm	https://qiita.com/tags/algorithm
038-02	AtCoder	https://qiita.com/tags/atcoder
038-03	競技プログラミング	https://qiita.com/tags/%e7%ab%b6%e6%8a%80%e3%83%97%e3%83%ad%e3%82%b0%e3%83%a9%e3%83%9f%e3%83%b3%e3%82%b0
038-04	新人プログラマ応援	https://qiita.com/tags/%e6%96%b0%e4%ba%ba%e3%83%97%e3%83%ad%e3%82%b0%e3%83%a9%e3%83%9e%e5%bf%9c%e6%8f%b4
039-00	C,C言語におけるinclude文とgcc -Iオプションの関係	https://qiita.com/DQNEO/items/4e5c2eca2761ec08b922,https://qiita.com/tags/c
